sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,0,total_valid_votes,rejected_votes,total,tendered_votes
55,12,55,0,299,11,0,0,0,0,0,0,0,19,0,0,0,2,0,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,637,0,639,0
56,12,56,0,309,12,0,0,1,0,0,0,0,21,0,0,0,2,0,454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,806,0,806,0
57,12,57,0,226,13,0,0,0,0,0,0,1,44,0,0,0,1,0,415,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,703,0,706,0
58,12,58,0,204,10,0,0,0,0,0,0,1,27,0,0,0,2,1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,569,0,572,0
59,12,59,0,236,12,0,0,0,0,0,1,0,29,0,0,0,0,0,362,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,645,0,645,0
60,12,60,0,249,17,1,0,0,0,0,0,1,29,0,0,1,1,0,331,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,634,0,637,0
61,12,61,0,298,19,3,0,0,0,0,0,0,35,0,0,1,1,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,5,800,0,805,0
62,12,62,0,250,11,1,0,0,0,0,0,0,26,2,0,0,1,0,440,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,5,739,0,744,0
63,12,63,0,199,13,1,0,1,0,0,0,0,20,6,0,1,2,0,391,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,640,0,642,0
64,12,64,0,267,21,0,0,0,0,0,0,0,41,0,0,2,1,0,482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,820,0,820,0
65,12,65,0,310,10,1,0,0,0,0,1,0,41,1,0,1,0,0,379,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,748,0,748,0
66,12,66,0,188,15,0,0,0,0,0,0,0,17,0,0,1,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,1,0,3,550,0,553,0
67,12,67,0,174,8,1,0,1,0,0,1,0,17,1,0,2,0,0,242,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,2,455,0,457,0
68,12,68,0,207,21,0,0,0,0,0,0,0,37,1,0,1,1,0,456,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,3,0,0,0,1,0,2,736,0,738,0
69,12,69,0,331,7,1,0,0,0,0,0,0,16,0,0,0,1,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,703,0,705,0
70,12,70,0,298,14,0,0,0,0,0,1,0,17,1,0,2,0,0,449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,787,0,787,0
71,12,71,0,275,27,2,0,0,0,0,2,1,20,0,0,0,2,2,473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,809,0,812,0
72,12,72,0,185,21,0,0,0,0,0,0,0,16,0,0,1,1,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,523,0,526,0
73,12,73,0,209,17,1,0,0,0,0,0,0,31,0,0,2,1,0,473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,738,0,740,0
74,12,74,0,207,11,0,0,0,0,0,0,1,28,1,0,0,1,0,373,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,629,0,634,0
75,12,75,0,126,8,0,2,0,0,0,0,0,19,0,0,0,1,0,274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,435,0,435,0
