sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,total_valid_votes,rejected_votes,total,tendered_votes
58,88,58,0,66,3,11,17,140,1,6,534,3,0,1,2,2,4,0,3,1,1,1,1,2,0,1,1,0,1,0,0,1,5,0,1,808,0,809,0
59,88,59,0,49,1,31,101,343,3,4,462,4,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,1,1007,0,1008,0
60,88,60,0,73,1,12,105,159,0,2,507,3,0,1,2,1,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,3,0,1,876,0,877,0
61,88,61,0,82,1,14,58,172,3,7,471,2,1,1,1,2,0,0,2,4,0,0,2,1,0,0,4,3,1,0,0,0,4,3,3,839,0,842,0
62,88,62,0,77,3,16,27,211,3,5,440,4,0,0,1,3,1,1,1,1,0,0,1,0,0,0,12,1,0,0,0,0,4,0,2,812,0,814,0
63,88,63,0,71,0,20,33,162,0,0,339,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,1,3,0,0,0,2,3,3,640,0,643,0
64,88,64,0,80,1,21,57,160,2,7,507,3,0,1,2,1,0,0,2,4,1,1,0,3,1,0,5,7,4,0,0,2,7,2,1,881,0,882,0
65,88,65,0,103,2,12,74,280,5,2,400,1,0,0,0,0,1,0,0,1,2,0,2,1,3,0,4,0,2,0,0,0,2,0,2,897,0,899,0
66,88,66,0,88,1,19,19,232,0,3,367,2,0,0,1,0,0,0,1,2,1,0,1,1,0,0,2,0,0,0,0,0,1,2,4,743,0,747,0
67,88,67,0,57,2,8,56,275,1,6,488,0,0,0,2,0,1,0,1,0,1,0,1,5,2,1,4,1,5,1,0,0,3,4,1,925,0,926,0
68,88,68,0,117,1,14,106,155,1,0,422,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,3,3,829,0,832,0
69,88,69,0,79,0,21,69,81,1,3,293,0,0,0,1,1,2,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,561,0,564,0
70,88,70,0,68,4,17,40,149,4,1,242,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,2,0,1,536,0,537,0
71,88,71,0,151,4,17,61,195,1,0,441,1,1,0,4,3,1,1,3,2,0,0,0,1,1,0,2,1,0,1,0,1,1,2,7,896,0,903,0
72,88,72,0,108,1,11,21,83,0,0,215,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,446,0,447,0
73,88,73,0,126,3,25,33,178,0,2,547,0,0,0,1,2,1,0,0,6,6,3,4,4,3,0,11,0,2,0,3,1,4,8,8,973,0,981,0
74,88,74,0,165,4,16,43,193,2,1,511,8,0,0,0,2,1,1,3,1,1,0,1,0,0,0,4,0,1,0,0,0,0,3,5,961,0,966,0
75,88,75,0,126,9,17,31,151,2,3,420,1,0,0,0,3,0,1,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,1,771,0,772,0
76,88,76,0,175,2,41,51,195,4,8,467,3,0,1,1,2,0,0,1,1,0,0,0,2,1,0,0,2,0,0,0,1,1,0,8,959,0,967,0
77,88,77,0,181,1,24,31,198,0,2,558,0,0,0,0,3,0,0,1,1,1,1,1,1,1,0,3,2,1,0,0,0,1,0,5,1012,0,1017,0
78,88,78,0,160,0,32,42,132,1,1,501,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,2,0,1,0,0,2,3,0,0,883,0,883,0
79,88,79,0,146,1,21,45,80,0,2,538,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,5,839,0,844,0
80,88,80,0,169,1,41,36,73,0,0,555,0,0,1,2,0,0,0,0,1,1,0,0,3,0,0,3,1,0,0,2,0,1,1,2,891,0,893,0
81,88,81,0,128,2,26,96,117,0,2,480,1,0,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,863,0,865,0
82,88,82,0,164,0,18,34,159,1,6,404,0,0,1,1,1,0,0,2,1,1,0,1,2,2,0,2,1,0,0,0,0,1,1,2,803,0,805,0
83,88,83,0,146,1,7,29,122,1,3,482,3,1,0,0,2,1,1,3,0,0,0,0,2,0,1,3,2,4,0,0,2,4,3,3,823,0,826,0
84,88,84,0,122,2,26,58,168,3,2,431,0,1,0,3,0,3,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,827,0,828,0
85,88,85,0,122,1,30,36,266,2,2,642,2,0,0,0,0,0,1,1,2,2,1,0,1,1,0,2,1,0,0,0,0,0,0,3,1115,0,1118,0
86,88,86,0,69,1,11,24,150,3,1,408,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,3,676,0,679,0
87,88,87,0,105,1,16,36,132,0,3,341,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,1,1,3,643,0,646,0
88,88,88,0,105,1,19,54,216,1,3,490,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,899,0,901,0
89,88,89,0,116,0,20,38,200,0,2,350,1,0,0,2,0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,736,0,741,0
90,88,90,0,162,1,14,50,117,0,4,382,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,2,0,1,1,1,1,2,1,4,748,0,752,0
91,88,91,0,148,1,23,30,162,0,1,320,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,9,693,0,702,0
92,88,92,0,144,1,24,46,140,4,1,384,0,0,1,0,0,0,0,0,2,1,0,1,3,1,0,3,0,1,0,2,0,1,0,7,760,0,767,0
93,88,93,0,190,1,28,37,106,2,0,417,2,0,1,1,1,2,2,2,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,6,798,0,804,0
94,88,94,0,141,1,30,30,138,0,3,491,1,1,0,0,0,2,0,0,0,2,1,1,1,0,0,5,1,0,0,1,1,0,4,7,855,0,862,0
95,88,95,0,0,1,20,29,97,1,0,366,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,5,760,0,765,0
96,88,96,0,0,2,13,28,53,2,8,573,0,1,1,0,1,1,0,0,0,1,0,2,2,0,1,4,1,3,1,2,0,5,2,4,842,0,846,0
97,88,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,88,97,0,149,0,23,37,102,0,3,371,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,691,0,693,0
98,88,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,88,98,0,81,0,19,23,144,2,0,440,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,4,718,0,722,0
