ac_code,ps_serial_number,ps_code,candidate_serial_number,candidate_votes
170,178,178,4,0
170,178,178,5,1
170,178,178,6,221
170,178,178,7,1
170,178,178,8,0
170,178,178,9,0
170,178,178,10,0
170,178,178,11,1
170,178,178,12,0
170,178,178,13,0
170,178,178,14,0
170,178,178,0,4
170,179,179,1,189
170,179,179,2,211
170,179,179,3,24
170,179,179,4,0
170,179,179,5,0
170,179,179,6,240
170,179,179,7,1
170,179,179,8,0
170,179,179,9,1
170,179,179,10,0
170,179,179,11,0
170,179,179,12,1
170,179,179,13,0
170,179,179,14,1
170,179,179,0,3
170,180,180,1,58
170,180,180,2,187
170,180,180,3,11
170,180,180,4,0
170,180,180,5,0
170,180,180,6,138
170,180,180,7,1
170,180,180,8,0
170,180,180,9,1
170,180,180,10,0
170,180,180,11,0
170,180,180,12,0
170,180,180,13,0
170,180,180,14,1
170,180,180,0,5
170,181,181,1,144
170,181,181,2,131
170,181,181,3,19
170,181,181,4,0
170,181,181,5,0
170,181,181,6,152
170,181,181,7,0
170,181,181,8,0
170,181,181,9,0
170,181,181,10,0
170,181,181,11,0
170,181,181,12,1
170,181,181,13,0
170,181,181,14,1
170,181,181,0,2
170,182,182,1,160
170,182,182,2,193
170,182,182,3,28
170,182,182,4,0
170,182,182,5,0
170,182,182,6,214
170,182,182,7,1
170,182,182,8,0
170,182,182,9,0
170,182,182,10,1
170,182,182,11,0
170,182,182,12,0
170,182,182,13,2
170,182,182,14,0
170,182,182,0,3
170,183,183,1,99
170,183,183,2,463
170,183,183,3,17
170,183,183,4,0
170,183,183,5,0
170,183,183,6,235
170,183,183,7,1
170,183,183,8,0
170,183,183,9,0
170,183,183,10,1
170,183,183,11,1
170,183,183,12,0
170,183,183,13,0
170,183,183,14,2
170,183,183,0,0
170,184,184,1,66
170,184,184,2,270
170,184,184,3,18
170,184,184,4,0
170,184,184,5,2
170,184,184,6,184
170,184,184,7,0
170,184,184,8,0
170,184,184,9,0
170,184,184,10,0
170,184,184,11,0
170,184,184,12,0
170,184,184,13,0
170,184,184,14,0
170,184,184,0,1
170,185,185,1,126
170,185,185,2,293
170,185,185,3,41
170,185,185,4,1
170,185,185,5,2
170,185,185,6,319
170,185,185,7,3
170,185,185,8,0
170,185,185,9,0
170,185,185,10,1
170,185,185,11,1
170,185,185,12,1
170,185,185,13,2
170,185,185,14,2
170,185,185,0,2
170,186,186,1,63
170,186,186,2,149
170,186,186,3,18
170,186,186,4,2
170,186,186,5,0
170,186,186,6,173
170,186,186,7,0
170,186,186,8,1
170,186,186,9,0
170,186,186,10,0
170,186,186,11,0
170,186,186,12,1
170,186,186,13,0
170,186,186,14,2
170,186,186,0,3
170,187,187,1,187
170,187,187,2,246
170,187,187,3,25
170,187,187,4,0
170,187,187,5,0
170,187,187,6,244
170,187,187,7,0
170,187,187,8,0
170,187,187,9,0
170,187,187,10,1
170,187,187,11,0
170,187,187,12,1
170,187,187,13,2
170,187,187,14,1
170,187,187,0,1
170,188,188,1,117
170,188,188,2,265
170,188,188,3,43
170,188,188,4,0
170,188,188,5,1
170,188,188,6,239
170,188,188,7,3
170,188,188,8,0
170,188,188,9,0
170,188,188,10,1
170,188,188,11,0
170,188,188,12,0
170,188,188,13,0
170,188,188,14,2
170,188,188,0,3
170,189,189,1,134
170,189,189,2,258
170,189,189,3,37
170,189,189,4,0
170,189,189,5,0
170,189,189,6,234
170,189,189,7,1
170,189,189,8,0
170,189,189,9,0
170,189,189,10,0
170,189,189,11,0
170,189,189,12,1
170,189,189,13,0
170,189,189,14,0
170,189,189,0,4
170,190,190,1,122
170,190,190,2,196
170,190,190,3,19
170,190,190,4,0
170,190,190,5,0
170,190,190,6,248
170,190,190,7,0
170,190,190,8,0
170,190,190,9,0
170,190,190,10,2
170,190,190,11,1
170,190,190,12,0
170,190,190,13,0
170,190,190,14,4
170,190,190,0,5
170,191,191,1,114
170,191,191,2,290
170,191,191,3,23
170,191,191,4,0
170,191,191,5,2
170,191,191,6,284
170,191,191,7,1
170,191,191,8,0
170,191,191,9,0
170,191,191,10,0
170,191,191,11,0
170,191,191,12,0
170,191,191,13,0
170,191,191,14,1
170,191,191,0,3
170,192,192,1,136
170,192,192,2,316
170,192,192,3,22
170,192,192,4,1
170,192,192,5,0
170,192,192,6,317
170,192,192,7,0
170,192,192,8,0
170,192,192,9,0
170,192,192,10,0
170,192,192,11,0
170,192,192,12,0
170,192,192,13,1
170,192,192,14,1
170,192,192,0,5
170,193,193,1,119
170,193,193,2,306
170,193,193,3,13
170,193,193,4,2
170,193,193,5,0
170,193,193,6,394
170,193,193,7,2
170,193,193,8,1
170,193,193,9,0
170,193,193,10,1
170,193,193,11,1
170,193,193,12,2
170,193,193,13,1
170,193,193,14,1
170,193,193,0,2
170,194,194,1,101
170,194,194,2,131
170,194,194,3,11
170,194,194,4,0
170,194,194,5,0
170,194,194,6,141
170,194,194,7,0
170,194,194,8,0
170,194,194,9,0
170,194,194,10,0
170,194,194,11,1
170,194,194,12,0
170,194,194,13,2
170,194,194,14,0
170,194,194,0,2
170,195,195,1,186
170,195,195,2,234
170,195,195,3,11
170,195,195,4,0
170,195,195,5,2
170,195,195,6,156
170,195,195,7,1
170,195,195,8,0
170,195,195,9,0
170,195,195,10,0
170,195,195,11,0
170,195,195,12,1
170,195,195,13,2
170,195,195,14,1
170,195,195,0,2
170,196,196,1,246
170,196,196,2,155
170,196,196,3,5
170,196,196,4,1
170,196,196,5,0
170,196,196,6,141
170,196,196,7,1
170,196,196,8,0
170,196,196,9,0
170,196,196,10,1
170,196,196,11,0
170,196,196,12,0
170,196,196,13,0
170,196,196,14,0
170,196,196,0,1
170,197,197,1,174
170,197,197,2,231
170,197,197,3,19
170,197,197,4,0
170,197,197,5,1
170,197,197,6,210
170,197,197,7,0
170,197,197,8,0
170,197,197,9,0
170,197,197,10,2
170,197,197,11,0
170,197,197,12,0
170,197,197,13,1
170,197,197,14,2
170,197,197,0,5
170,198,198,1,138
170,198,198,2,256
170,198,198,3,16
170,198,198,4,0
170,198,198,5,1
170,198,198,6,170
170,198,198,7,1
170,198,198,8,0
170,198,198,9,0
170,198,198,10,0
170,198,198,11,0
170,198,198,12,1
170,198,198,13,0
170,198,198,14,0
170,198,198,0,3
170,199,199,1,107
170,199,199,2,209
170,199,199,3,39
170,199,199,4,0
170,199,199,5,1
170,199,199,6,267
170,199,199,7,0
170,199,199,8,0
170,199,199,9,0
170,199,199,10,1
170,199,199,11,1
170,199,199,12,0
170,199,199,13,0
170,199,199,14,1
170,199,199,0,2
170,200,200,1,89
170,200,200,2,373
170,200,200,3,36
170,200,200,4,1
170,200,200,5,2
170,200,200,6,385
170,200,200,7,1
170,200,200,8,2
170,200,200,9,2
170,200,200,10,1
170,200,200,11,0
170,200,200,12,1
170,200,200,13,2
170,200,200,14,1
170,200,200,0,1
170,201,201,1,126
170,201,201,2,274
170,201,201,3,15
170,201,201,4,1
170,201,201,5,1
170,201,201,6,218
170,201,201,7,1
170,201,201,8,0
170,201,201,9,0
170,201,201,10,0
170,201,201,11,0
170,201,201,12,1
170,201,201,13,0
170,201,201,14,1
170,201,201,0,3
170,202,202,1,96
170,202,202,2,222
170,202,202,3,22
170,202,202,4,2
170,202,202,5,0
170,202,202,6,261
170,202,202,7,0
170,202,202,8,0
170,202,202,9,3
170,202,202,10,1
170,202,202,11,1
170,202,202,12,0
170,202,202,13,0
170,202,202,14,4
170,202,202,0,2
170,203,203,1,236
170,203,203,2,122
170,203,203,3,16
170,203,203,4,0
170,203,203,5,0
170,203,203,6,201
170,203,203,7,0
170,203,203,8,0
170,203,203,9,0
170,203,203,10,0
170,203,203,11,0
170,203,203,12,0
170,203,203,13,0
170,203,203,14,0
170,203,203,0,6
170,204,204,1,139
170,204,204,2,111
170,204,204,3,14
170,204,204,4,0
170,204,204,5,0
170,204,204,6,108
170,204,204,7,0
170,204,204,8,1
170,204,204,9,0
170,204,204,10,0
170,204,204,11,1
170,204,204,12,1
170,204,204,13,1
170,204,204,14,2
170,204,204,0,0
170,205,205,1,0
170,205,205,2,0
170,205,205,3,0
170,205,205,4,0
170,205,205,5,0
170,205,205,6,0
170,205,205,7,0
170,205,205,8,0
170,205,205,9,0
170,205,205,10,0
170,205,205,11,0
170,205,205,12,0
170,205,205,13,0
170,205,205,14,0
170,205,205,0,0
170,205,205,1,281
170,205,205,2,296
170,205,205,3,35
170,205,205,4,1
170,205,205,5,2
170,205,205,6,344
170,205,205,7,0
170,205,205,8,0
170,205,205,9,0
170,205,205,10,1
170,205,205,11,1
170,205,205,12,1
170,205,205,13,0
170,205,205,14,3
170,205,205,0,4
170,206,206,1,0
170,206,206,2,0
170,206,206,3,0
170,206,206,4,0
170,206,206,5,0
170,206,206,6,0
170,206,206,7,0
170,206,206,8,0
170,206,206,9,0
170,206,206,10,0
170,206,206,11,0
170,206,206,12,0
170,206,206,13,0
170,206,206,14,0
170,206,206,0,0
170,206,206,1,124
170,206,206,2,199
170,206,206,3,18
170,206,206,4,0
170,206,206,5,3
170,206,206,6,224
170,206,206,7,0
170,206,206,8,0
170,206,206,9,1
170,206,206,10,2
170,206,206,11,1
170,206,206,12,1
170,206,206,13,1
170,206,206,14,1
170,206,206,0,2
170,207,207,1,131
170,207,207,2,158
170,207,207,3,16
170,207,207,4,0
170,207,207,5,0
170,207,207,6,183
170,207,207,7,1
170,207,207,8,0
170,207,207,9,0
170,207,207,10,0
170,207,207,11,1
170,207,207,12,0
170,207,207,13,0
170,207,207,14,3
170,207,207,0,3
170,208,208,1,283
170,208,208,2,214
170,208,208,3,26
170,208,208,4,0
170,208,208,5,0
170,208,208,6,176
170,208,208,7,1
170,208,208,8,0
170,208,208,9,0
170,208,208,10,3
170,208,208,11,1
170,208,208,12,0
170,208,208,13,1
170,208,208,14,4
170,208,208,0,2
170,209,209,1,169
170,209,209,2,221
170,209,209,3,17
170,209,209,4,0
170,209,209,5,2
170,209,209,6,210
170,209,209,7,0
170,209,209,8,0
170,209,209,9,1
170,209,209,10,1
170,209,209,11,1
170,209,209,12,0
170,209,209,13,0
170,209,209,14,1
170,209,209,0,6
170,210,210,1,166
170,210,210,2,156
170,210,210,3,22
170,210,210,4,0
170,210,210,5,0
170,210,210,6,193
170,210,210,7,0
170,210,210,8,1
170,210,210,9,0
170,210,210,10,0
170,210,210,11,0
170,210,210,12,0
170,210,210,13,0
170,210,210,14,2
170,210,210,0,5
170,211,211,1,110
170,211,211,2,149
170,211,211,3,6
170,211,211,4,0
170,211,211,5,0
170,211,211,6,85
170,211,211,7,0
170,211,211,8,0
170,211,211,9,0
170,211,211,10,0
170,211,211,11,0
170,211,211,12,0
170,211,211,13,2
170,211,211,14,0
170,211,211,0,3
170,212,212,1,61
170,212,212,2,335
170,212,212,3,15
170,212,212,4,2
170,212,212,5,0
170,212,212,6,172
170,212,212,7,0
170,212,212,8,0
170,212,212,9,0
170,212,212,10,0
170,212,212,11,0
170,212,212,12,1
170,212,212,13,1
170,212,212,14,1
170,212,212,0,2
170,213,213,1,95
170,213,213,2,184
170,213,213,3,14
170,213,213,4,0
170,213,213,5,0
170,213,213,6,143
170,213,213,7,0
170,213,213,8,1
170,213,213,9,0
170,213,213,10,0
170,213,213,11,1
170,213,213,12,0
170,213,213,13,1
170,213,213,14,3
170,213,213,0,1
170,214,214,1,218
170,214,214,2,313
170,214,214,3,25
170,214,214,4,0
170,214,214,5,1
170,214,214,6,242
170,214,214,7,1
170,214,214,8,2
170,214,214,9,0
170,214,214,10,1
170,214,214,11,0
170,214,214,12,1
170,214,214,13,0
170,214,214,14,0
170,214,214,0,5
170,215,215,1,188
170,215,215,2,165
170,215,215,3,9
170,215,215,4,1
170,215,215,5,1
170,215,215,6,262
170,215,215,7,3
170,215,215,8,0
170,215,215,9,1
170,215,215,10,0
170,215,215,11,0
170,215,215,12,1
170,215,215,13,0
170,215,215,14,2
170,215,215,0,3
170,216,216,1,169
170,216,216,2,233
170,216,216,3,20
170,216,216,4,0
170,216,216,5,0
170,216,216,6,176
170,216,216,7,0
170,216,216,8,1
170,216,216,9,0
170,216,216,10,0
170,216,216,11,0
170,216,216,12,1
170,216,216,13,0
170,216,216,14,0
170,216,216,0,2
170,217,217,1,101
170,217,217,2,351
170,217,217,3,12
170,217,217,4,1
170,217,217,5,0
170,217,217,6,209
170,217,217,7,2
170,217,217,8,0
170,217,217,9,0
170,217,217,10,1
170,217,217,11,0
170,217,217,12,1
170,217,217,13,0
170,217,217,14,0
170,217,217,0,1
170,218,218,1,62
170,218,218,2,512
170,218,218,3,9
170,218,218,4,0
170,218,218,5,0
170,218,218,6,167
170,218,218,7,1
170,218,218,8,0
170,218,218,9,0
170,218,218,10,0
170,218,218,11,0
170,218,218,12,0
170,218,218,13,0
170,218,218,14,1
170,218,218,0,1
170,219,219,1,118
170,219,219,2,357
170,219,219,3,23
170,219,219,4,0
170,219,219,5,2
170,219,219,6,233
170,219,219,7,1
170,219,219,8,0
170,219,219,9,1
170,219,219,10,0
170,219,219,11,0
170,219,219,12,2
170,219,219,13,1
170,219,219,14,2
170,219,219,0,3
170,220,220,1,14
170,220,220,2,623
170,220,220,3,7
170,220,220,4,2
170,220,220,5,1
170,220,220,6,81
170,220,220,7,0
170,220,220,8,0
170,220,220,9,0
170,220,220,10,0
170,220,220,11,1
170,220,220,12,0
170,220,220,13,0
170,220,220,14,1
170,220,220,0,2
170,221,221,1,22
170,221,221,2,661
170,221,221,3,8
170,221,221,4,6
170,221,221,5,0
170,221,221,6,121
170,221,221,7,0
170,221,221,8,0
170,221,221,9,1
170,221,221,10,0
170,221,221,11,0
170,221,221,12,1
170,221,221,13,0
170,221,221,14,0
170,221,221,0,2
170,222,222,1,141
170,222,222,2,224
170,222,222,3,14
170,222,222,4,2
170,222,222,5,3
170,222,222,6,271
170,222,222,7,0
170,222,222,8,0
170,222,222,9,0
170,222,222,10,0
170,222,222,11,0
170,222,222,12,0
170,222,222,13,3
170,222,222,14,2
170,222,222,0,2
170,223,223,1,198
170,223,223,2,262
170,223,223,3,20
170,223,223,4,1
170,223,223,5,1
170,223,223,6,196
170,223,223,7,1
170,223,223,8,0
170,223,223,9,0
170,223,223,10,1
170,223,223,11,1
170,223,223,12,1
170,223,223,13,0
170,223,223,14,0
170,223,223,0,2
170,224,224,1,144
170,224,224,2,195
170,224,224,3,4
170,224,224,4,1
170,224,224,5,0
170,224,224,6,179
170,224,224,7,2
170,224,224,8,0
170,224,224,9,1
170,224,224,10,0
170,224,224,11,0
170,224,224,12,1
170,224,224,13,0
170,224,224,14,4
170,224,224,0,0
170,225,225,1,125
170,225,225,2,161
170,225,225,3,22
170,225,225,4,0
170,225,225,5,1
170,225,225,6,144
170,225,225,7,1
170,225,225,8,0
170,225,225,9,0
170,225,225,10,0
170,225,225,11,2
170,225,225,12,1
170,225,225,13,1
170,225,225,14,1
170,225,225,0,4
170,226,226,1,164
170,226,226,2,213
170,226,226,3,30
170,226,226,4,1
170,226,226,5,0
170,226,226,6,224
170,226,226,7,0
170,226,226,8,0
170,226,226,9,0
170,226,226,10,0
170,226,226,11,1
170,226,226,12,0
170,226,226,13,2
170,226,226,14,3
170,226,226,0,3
170,227,227,1,79
170,227,227,2,154
170,227,227,3,11
170,227,227,4,0
170,227,227,5,0
170,227,227,6,131
170,227,227,7,0
170,227,227,8,0
170,227,227,9,1
170,227,227,10,0
170,227,227,11,0
170,227,227,12,1
170,227,227,13,1
170,227,227,14,1
170,227,227,0,2
170,228,228,1,144
170,228,228,2,213
170,228,228,3,29
170,228,228,4,1
170,228,228,5,2
170,228,228,6,197
170,228,228,7,1
170,228,228,8,0
170,228,228,9,0
170,228,228,10,1
170,228,228,11,0
170,228,228,12,0
170,228,228,13,0
170,228,228,14,2
170,228,228,0,2
170,229,229,1,101
170,229,229,2,334
170,229,229,3,12
170,229,229,4,1
170,229,229,5,2
170,229,229,6,246
170,229,229,7,0
170,229,229,8,1
170,229,229,9,0
170,229,229,10,0
170,229,229,11,0
170,229,229,12,0
170,229,229,13,0
170,229,229,14,2
170,229,229,0,0
170,230,230,1,164
170,230,230,2,293
170,230,230,3,20
170,230,230,4,0
170,230,230,5,1
170,230,230,6,201
170,230,230,7,1
170,230,230,8,0
170,230,230,9,0
170,230,230,10,0
170,230,230,11,0
170,230,230,12,0
170,230,230,13,0
170,230,230,14,1
170,230,230,0,0
170,231,231,1,186
170,231,231,2,247
170,231,231,3,26
170,231,231,4,0
170,231,231,5,0
170,231,231,6,143
170,231,231,7,1
170,231,231,8,1
170,231,231,9,0
170,231,231,10,0
170,231,231,11,0
170,231,231,12,0
170,231,231,13,0
170,231,231,14,4
170,231,231,0,4
170,232,232,1,204
170,232,232,2,285
170,232,232,3,19
170,232,232,4,0
170,232,232,5,0
170,232,232,6,198
170,232,232,7,0
170,232,232,8,0
170,232,232,9,0
170,232,232,10,0
170,232,232,11,0
170,232,232,12,0
170,232,232,13,0
170,232,232,14,7
170,232,232,0,3
170,233,233,1,183
170,233,233,2,211
170,233,233,3,22
170,233,233,4,0
170,233,233,5,0
170,233,233,6,202
170,233,233,7,1
170,233,233,8,0
170,233,233,9,0
170,233,233,10,1
170,233,233,11,1
170,233,233,12,1
170,233,233,13,0
170,233,233,14,0
170,233,233,0,10
170,234,234,1,142
170,234,234,2,169
170,234,234,3,22
170,234,234,4,0
170,234,234,5,1
170,234,234,6,208
170,234,234,7,2
170,234,234,8,0
170,234,234,9,0
170,234,234,10,0
170,234,234,11,1
170,234,234,12,1
170,234,234,13,0
170,234,234,14,3
170,234,234,0,0
170,235,235,1,106
170,235,235,2,160
170,235,235,3,14
170,235,235,4,1
170,235,235,5,2
170,235,235,6,132
170,235,235,7,1
170,235,235,8,0
170,235,235,9,0
170,235,235,10,0
170,235,235,11,1
170,235,235,12,0
170,235,235,13,0
170,235,235,14,0
170,235,235,0,1
170,236,236,1,81
170,236,236,2,204
170,236,236,3,13
170,236,236,4,0
170,236,236,5,0
170,236,236,6,134
170,236,236,7,0
170,236,236,8,0
170,236,236,9,0
170,236,236,10,0
170,236,236,11,0
170,236,236,12,0
170,236,236,13,0
170,236,236,14,0
170,236,236,0,0
170,237,237,1,139
170,237,237,2,187
170,237,237,3,19
170,237,237,4,0
170,237,237,5,3
170,237,237,6,248
170,237,237,7,1
170,237,237,8,0
170,237,237,9,0
170,237,237,10,0
170,237,237,11,0
170,237,237,12,0
170,237,237,13,0
170,237,237,14,2
170,237,237,0,4
170,238,238,1,103
170,238,238,2,194
170,238,238,3,12
170,238,238,4,1
170,238,238,5,0
170,238,238,6,182
170,238,238,7,1
170,238,238,8,0
170,238,238,9,0
170,238,238,10,2
170,238,238,11,1
170,238,238,12,0
170,238,238,13,0
170,238,238,14,0
170,238,238,0,0
170,239,239,1,153
170,239,239,2,211
170,239,239,3,11
170,239,239,4,0
170,239,239,5,0
170,239,239,6,206
170,239,239,7,8
170,239,239,8,0
170,239,239,9,2
170,239,239,10,1
170,239,239,11,0
170,239,239,12,0
170,239,239,13,1
170,239,239,14,0
170,239,239,0,1
170,240,240,1,167
170,240,240,2,260
170,240,240,3,25
170,240,240,4,1
170,240,240,5,0
170,240,240,6,238
170,240,240,7,19
170,240,240,8,1
170,240,240,9,0
170,240,240,10,0
170,240,240,11,1
170,240,240,12,3
170,240,240,13,0
170,240,240,14,0
170,240,240,0,6
170,241,241,1,181
170,241,241,2,239
170,241,241,3,25
170,241,241,4,2
170,241,241,5,0
170,241,241,6,197
170,241,241,7,5
170,241,241,8,0
170,241,241,9,0
170,241,241,10,1
170,241,241,11,0
170,241,241,12,1
170,241,241,13,0
170,241,241,14,2
170,241,241,0,2
170,242,242,1,139
170,242,242,2,230
170,242,242,3,21
170,242,242,4,1
170,242,242,5,1
170,242,242,6,205
170,242,242,7,2
170,242,242,8,0
170,242,242,9,0
170,242,242,10,1
170,242,242,11,1
170,242,242,12,1
170,242,242,13,0
170,242,242,14,2
170,242,242,0,1
170,243,243,1,148
170,243,243,2,230
170,243,243,3,30
170,243,243,4,1
170,243,243,5,0
170,243,243,6,225
170,243,243,7,0
170,243,243,8,0
170,243,243,9,1
170,243,243,10,1
170,243,243,11,0
170,243,243,12,0
170,243,243,13,1
170,243,243,14,2
170,243,243,0,0
170,244,244,1,112
170,244,244,2,228
170,244,244,3,26
170,244,244,4,1
170,244,244,5,1
170,244,244,6,251
170,244,244,7,0
170,244,244,8,0
170,244,244,9,0
170,244,244,10,1
170,244,244,11,0
170,244,244,12,3
170,244,244,13,0
170,244,244,14,1
170,244,244,0,2
170,245,245,1,134
170,245,245,2,232
170,245,245,3,24
170,245,245,4,1
170,245,245,5,0
170,245,245,6,158
170,245,245,7,1
170,245,245,8,0
170,245,245,9,0
170,245,245,10,0
170,245,245,11,2
170,245,245,12,0
170,245,245,13,0
170,245,245,14,2
170,245,245,0,0
170,246,246,1,299
170,246,246,2,202
170,246,246,3,34
170,246,246,4,0
170,246,246,5,0
170,246,246,6,100
170,246,246,7,0
170,246,246,8,0
170,246,246,9,0
170,246,246,10,0
170,246,246,11,0
170,246,246,12,4
170,246,246,13,0
170,246,246,14,0
170,246,246,0,5
170,247,247,1,356
170,247,247,2,308
170,247,247,3,29
170,247,247,4,1
170,247,247,5,1
170,247,247,6,216
170,247,247,7,0
170,247,247,8,0
170,247,247,9,0
170,247,247,10,1
170,247,247,11,0
170,247,247,12,2
170,247,247,13,1
170,247,247,14,2
170,247,247,0,9
170,248,248,1,136
170,248,248,2,371
170,248,248,3,42
170,248,248,4,1
170,248,248,5,1
170,248,248,6,271
170,248,248,7,1
170,248,248,8,1
170,248,248,9,0
170,248,248,10,0
170,248,248,11,0
170,248,248,12,0
170,248,248,13,0
170,248,248,14,4
170,248,248,0,6
170,249,249,1,146
170,249,249,2,166
170,249,249,3,11
170,249,249,4,1
170,249,249,5,1
170,249,249,6,181
170,249,249,7,0
170,249,249,8,1
170,249,249,9,0
170,249,249,10,0
170,249,249,11,0
170,249,249,12,0
170,249,249,13,0
170,249,249,14,1
170,249,249,0,4
170,250,250,1,147
170,250,250,2,175
170,250,250,3,20
170,250,250,4,0
170,250,250,5,1
170,250,250,6,158
170,250,250,7,2
170,250,250,8,0
170,250,250,9,0
170,250,250,10,1
170,250,250,11,0
170,250,250,12,0
170,250,250,13,0
170,250,250,14,2
170,250,250,0,3
170,251,251,1,182
170,251,251,2,198
170,251,251,3,13
170,251,251,4,0
170,251,251,5,0
170,251,251,6,208
170,251,251,7,2
170,251,251,8,1
170,251,251,9,0
170,251,251,10,0
170,251,251,11,1
170,251,251,12,1
170,251,251,13,0
170,251,251,14,1
170,251,251,0,3
170,252,252,1,304
170,252,252,2,221
170,252,252,3,36
170,252,252,4,1
170,252,252,5,1
170,252,252,6,235
170,252,252,7,3
170,252,252,8,1
170,252,252,9,1
170,252,252,10,1
170,252,252,11,0
170,252,252,12,4
170,252,252,13,1
170,252,252,14,2
170,252,252,0,5
170,253,253,1,226
170,253,253,2,116
170,253,253,3,24
170,253,253,4,0
170,253,253,5,0
170,253,253,6,84
170,253,253,7,1
170,253,253,8,1
170,253,253,9,0
170,253,253,10,1
170,253,253,11,0
170,253,253,12,0
170,253,253,13,0
170,253,253,14,0
170,253,253,0,1
170,254,254,1,238
170,254,254,2,189
170,254,254,3,32
170,254,254,4,0
170,254,254,5,1
170,254,254,6,133
170,254,254,7,1
170,254,254,8,0
170,254,254,9,0
170,254,254,10,0
170,254,254,11,0
170,254,254,12,0
170,254,254,13,0
170,254,254,14,2
170,254,254,0,0
170,255,255,1,149
170,255,255,2,234
170,255,255,3,23
170,255,255,4,1
170,255,255,5,0
170,255,255,6,134
170,255,255,7,1
170,255,255,8,8
170,255,255,9,0
170,255,255,10,0
170,255,255,11,0
170,255,255,12,0
170,255,255,13,0
170,255,255,14,1
170,255,255,0,2
170,256,256,1,172
170,256,256,2,194
170,256,256,3,14
170,256,256,4,1
170,256,256,5,1
170,256,256,6,167
170,256,256,7,0
170,256,256,8,0
170,256,256,9,0
170,256,256,10,0
170,256,256,11,0
170,256,256,12,3
170,256,256,13,2
170,256,256,14,6
170,256,256,0,1
170,256,256,1,0
170,256,256,2,0
170,256,256,3,0
170,256,256,4,0
170,256,256,5,0
170,256,256,6,0
170,256,256,7,0
170,256,256,8,0
170,256,256,9,0
170,256,256,10,0
170,256,256,11,0
170,256,256,12,0
170,256,256,13,0
170,256,256,14,0
170,256,256,0,0
170,257,257,1,240
170,257,257,2,301
170,257,257,3,18
170,257,257,4,0
170,257,257,5,0
170,257,257,6,188
170,257,257,7,0
170,257,257,8,0
170,257,257,9,0
170,257,257,10,1
170,257,257,11,0
170,257,257,12,1
170,257,257,13,0
170,257,257,14,5
170,257,257,0,1
170,257,257,1,0
170,257,257,2,0
170,257,257,3,0
170,257,257,4,0
170,257,257,5,0
170,257,257,6,0
170,257,257,7,0
170,257,257,8,0
170,257,257,9,0
170,257,257,10,0
170,257,257,11,0
170,257,257,12,0
170,257,257,13,0
170,257,257,14,0
170,257,257,0,0
170,258,258,1,146
170,258,258,2,271
170,258,258,3,23
170,258,258,4,1
170,258,258,5,1
170,258,258,6,213
170,258,258,7,0
170,258,258,8,0
170,258,258,9,0
170,258,258,10,1
170,258,258,11,1
170,258,258,12,2
170,258,258,13,0
170,258,258,14,1
170,258,258,0,6
170,259,259,1,197
170,259,259,2,194
170,259,259,3,22
170,259,259,4,1
170,259,259,5,0
170,259,259,6,260
170,259,259,7,1
170,259,259,8,0
170,259,259,9,1
170,259,259,10,1
170,259,259,11,0
170,259,259,12,2
170,259,259,13,0
170,259,259,14,0
170,259,259,0,2
170,260,260,1,215
170,260,260,2,294
170,260,260,3,28
170,260,260,4,0
170,260,260,5,0
170,260,260,6,258
170,260,260,7,0
170,260,260,8,0
170,260,260,9,0
170,260,260,10,0
170,260,260,11,1
170,260,260,12,1
170,260,260,13,2
170,260,260,14,2
170,260,260,0,6
170,261,261,1,161
170,261,261,2,256
170,261,261,3,34
170,261,261,4,1
170,261,261,5,0
170,261,261,6,263
170,261,261,7,0
170,261,261,8,0
170,261,261,9,0
170,261,261,10,0
170,261,261,11,0
170,261,261,12,1
170,261,261,13,1
170,261,261,14,5
170,261,261,0,4
170,262,262,1,162
170,262,262,2,256
170,262,262,3,14
170,262,262,4,0
170,262,262,5,0
170,262,262,6,198
170,262,262,7,1
170,262,262,8,0
170,262,262,9,0
170,262,262,10,0
170,262,262,11,1
170,262,262,12,0
170,262,262,13,0
170,262,262,14,1
170,262,262,0,2
170,263,263,1,227
170,263,263,2,212
170,263,263,3,28
170,263,263,4,1
170,263,263,5,1
170,263,263,6,218
170,263,263,7,1
170,263,263,8,1
170,263,263,9,2
170,263,263,10,0
170,263,263,11,1
170,263,263,12,0
170,263,263,13,1
170,263,263,14,3
170,263,263,0,0
170,264,264,1,134
170,264,264,2,387
170,264,264,3,19
170,264,264,4,0
170,264,264,5,2
170,264,264,6,168
170,264,264,7,3
170,264,264,8,0
170,264,264,9,0
170,264,264,10,0
170,264,264,11,0
170,264,264,12,0
170,264,264,13,0
170,264,264,14,2
170,264,264,0,1
170,265,265,1,200
170,265,265,2,317
170,265,265,3,30
170,265,265,4,1
170,265,265,5,2
170,265,265,6,196
170,265,265,7,1
170,265,265,8,0
170,265,265,9,0
170,265,265,10,1
170,265,265,11,0
170,265,265,12,1
170,265,265,13,0
170,265,265,14,3
170,265,265,0,7
170,266,266,1,189
170,266,266,2,349
170,266,266,3,24
170,266,266,4,0
170,266,266,5,0
170,266,266,6,318
170,266,266,7,1
170,266,266,8,0
170,266,266,9,0
170,266,266,10,1
170,266,266,11,1
170,266,266,12,4
170,266,266,13,3
170,266,266,14,0
170,266,266,0,1
170,267,267,1,198
170,267,267,2,366
170,267,267,3,35
170,267,267,4,0
