sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,0,total_valid_votes,rejected_votes,total,tendered_votes
103,13,103,0,69,2,20,231,2,0,0,0,0,0,324,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,652,0,657,0
104,13,104,0,130,0,14,187,1,0,0,1,0,0,279,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,616,0
105,13,105,0,107,0,21,177,0,0,0,0,0,2,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,616,0,619,0
106,13,106,0,110,3,25,253,0,0,1,0,0,3,390,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,790,0,791,1
107,13,107,0,57,1,20,216,1,0,0,0,0,1,235,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,536,0,536,0
108,13,108,0,49,0,18,159,1,0,1,0,0,3,196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,430,0,431,0
109,13,109,0,57,0,11,205,1,0,0,0,0,0,215,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,492,0,494,0
110,13,110,0,46,0,8,203,0,0,1,0,0,2,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,474,0,476,0
111,13,111,0,71,0,16,216,0,0,0,0,0,2,330,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,2,0,0,1,1,644,0,645,0
112,13,112,0,121,1,19,256,0,0,0,0,0,2,390,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,3,0,0,0,5,798,0,803,1
113,13,113,0,55,0,14,205,1,0,0,0,0,3,385,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,670,0,671,0
114,13,114,0,73,0,23,238,1,0,0,0,0,3,242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,581,0,582,0
115,13,115,0,89,1,17,273,1,0,0,0,0,0,322,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,706,0,708,0
116,13,116,0,115,1,18,257,0,0,0,0,0,2,246,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,643,0,647,0
117,13,117,0,67,1,19,185,0,0,0,0,1,2,209,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,487,0,493,0
118,13,118,0,100,1,14,241,1,1,0,0,0,2,275,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,640,0,642,0
119,13,119,0,45,0,5,159,0,0,1,0,0,2,283,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,501,0,502,0
120,13,120,0,71,0,27,302,0,0,1,0,0,0,320,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,726,0,729,1
