sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,0,total_valid_votes,rejected_votes,total,tendered_votes
170,24,170,0,9,159,83,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,408,0,411,0
171,24,171,0,18,184,233,397,2,0,0,0,0,1,0,0,0,0,1,1,0,2,5,2,0,0,0,0,0,0,3,846,0,849,0
172,24,172,0,11,193,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,372,0,377,0
173,24,173,0,11,170,47,99,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,331,0,335,0
174,24,174,0,13,212,56,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,412,0,415,0
175,24,175,0,8,122,41,106,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,7,281,0,288,0
176,24,176,0,12,88,119,159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,380,0,381,0
177,24,177,0,15,249,76,161,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,507,0,512,0
178,24,178,0,15,118,43,57,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,238,0,239,0
179,24,179,0,11,165,99,132,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,1,0,0,0,4,424,0,428,0
180,24,180,0,15,155,83,123,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,379,0,382,0
181,24,181,0,8,146,67,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,326,0,331,0
182,24,182,0,12,87,87,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,289,0,295,0
183,24,183,0,3,149,59,97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,310,0,312,0
184,24,184,0,5,91,73,81,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,255,0,255,0
185,24,185,0,11,122,96,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,327,0,331,0
186,24,186,0,13,146,80,111,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,355,0,362,0
187,24,187,0,16,169,136,188,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,3,519,0,522,0
188,24,188,0,13,143,91,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,388,0,392,0
189,24,189,0,24,158,159,201,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,545,0,548,0
