sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,0,total_valid_votes,rejected_votes,total,tendered_votes
25,11,25,0,63,17,291,0,0,0,1,275,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,650,0
26,11,26,0,63,9,229,1,0,0,0,248,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,553,0,557,0
27,11,27,0,104,30,260,2,0,0,1,294,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,700,0,702,0
28,11,28,0,15,8,425,3,0,0,0,168,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,623,0,626,0
29,11,29,0,23,10,428,1,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,612,0,615,0
30,11,30,0,92,26,334,1,0,0,0,310,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,769,0,772,0
31,11,31,0,41,20,597,1,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,936,0,939,1
32,11,32,0,94,18,152,3,0,0,0,441,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,2,722,0,724,0
33,11,33,0,141,24,146,1,1,1,2,463,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,790,0,791,0
34,11,34,0,119,23,162,0,0,0,1,436,2,0,0,0,0,0,0,4,1,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,2,757,0,759,0
35,11,35,0,73,30,190,0,0,0,1,335,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,638,0,639,0
36,11,36,0,73,17,138,1,0,0,0,329,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,562,0,565,0
37,11,37,0,103,20,163,1,0,0,2,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,644,0,646,0
38,11,38,0,104,37,223,5,0,0,1,469,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,846,0,849,0
39,11,39,0,129,35,128,0,0,0,2,338,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,634,0,637,0
40,11,40,0,123,21,178,2,0,0,2,450,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,782,0,783,0
41,11,41,0,92,23,158,0,0,0,1,333,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,613,0,616,0
42,11,42,0,200,19,188,2,0,0,2,467,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,883,0,884,0
43,11,43,0,76,20,141,0,0,0,1,430,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,673,0,674,0
44,11,44,0,99,41,150,0,0,0,0,387,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,686,0,689,0
45,11,45,0,100,7,113,1,0,0,1,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,490,0,490,0
46,11,46,0,132,21,247,1,0,0,1,401,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,811,0,813,0
47,11,47,0,100,20,214,2,0,1,2,577,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,923,0,927,0
48,11,48,0,104,23,148,1,0,1,3,358,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2,0,0,2,1,0,1,0,2,1,2,654,0,656,0
49,11,49,0,58,17,71,0,0,0,1,287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,440,0,442,0
50,11,50,0,84,21,289,2,1,0,1,361,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,3,1,0,1,1,0,0,2,0,0,0,2,0,0,0,0,775,0,775,0
51,11,51,0,125,15,157,2,0,1,2,538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,850,0,851,0
52,11,52,0,186,22,201,3,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,739,0,746,0
53,11,53,0,151,31,212,0,0,0,0,368,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,767,0,772,0
54,11,54,0,163,30,162,1,0,1,1,390,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,758,0,761,0
55,11,55,0,120,32,148,2,1,0,0,384,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,695,0,697,0
56,11,56,0,120,16,141,1,0,0,0,413,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,700,0,707,0
57,11,57,0,106,19,186,2,0,0,3,347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,665,0,670,0
